sector_purpose,year,value,scenario,variant,unit
Private Haushalte,2041,170.8819069871101,ZERO-B,KKW50,PJ
Private Haushalte,2042,169.59929722584167,ZERO-B,KKW50,PJ
Private Haushalte,2043,168.25204993576918,ZERO-B,KKW50,PJ
Private Haushalte,2044,166.94531593373648,ZERO-B,KKW50,PJ
Private Haushalte,2045,165.67223976839708,ZERO-B,KKW50,PJ
Private Haushalte,2046,164.47548223330054,ZERO-B,KKW50,PJ
Private Haushalte,2047,163.34121614787355,ZERO-B,KKW50,PJ
Private Haushalte,2048,162.28308607295824,ZERO-B,KKW50,PJ
Private Haushalte,2049,161.24464526957198,ZERO-B,KKW50,PJ
Private Haushalte,2050,160.25795520676004,ZERO-B,KKW50,PJ
Private Haushalte,2051,159.3747450724352,ZERO-B,KKW50,PJ
Private Haushalte,2052,158.5279976377389,ZERO-B,KKW50,PJ
Private Haushalte,2053,157.69293220393146,ZERO-B,KKW50,PJ
Private Haushalte,2054,156.90296043168922,ZERO-B,KKW50,PJ
Private Haushalte,2055,156.12820499805574,ZERO-B,KKW50,PJ
Private Haushalte,2056,155.36165800622499,ZERO-B,KKW50,PJ
Private Haushalte,2057,154.6072243825382,ZERO-B,KKW50,PJ
Private Haushalte,2058,153.859207253793,ZERO-B,KKW50,PJ
Private Haushalte,2059,153.1180505871141,ZERO-B,KKW50,PJ
Private Haushalte,2060,152.35466017894197,ZERO-B,KKW50,PJ
Raumwärme,2000,167.38850148219592,ZERO-B,KKW50,PJ
Raumwärme,2001,178.68705266865697,ZERO-B,KKW50,PJ
Raumwärme,2002,171.31368129665665,ZERO-B,KKW50,PJ
Raumwärme,2003,182.9945418155379,ZERO-B,KKW50,PJ
Raumwärme,2004,183.369645610025,ZERO-B,KKW50,PJ
Raumwärme,2005,188.29767855281602,ZERO-B,KKW50,PJ
Raumwärme,2006,181.81086365900063,ZERO-B,KKW50,PJ
Raumwärme,2007,160.5606002588376,ZERO-B,KKW50,PJ
Raumwärme,2008,175.10380166927638,ZERO-B,KKW50,PJ
Raumwärme,2009,172.46282344968787,ZERO-B,KKW50,PJ
Raumwärme,2010,191.57800065458676,ZERO-B,KKW50,PJ
Raumwärme,2011,151.1127418493986,ZERO-B,KKW50,PJ
Raumwärme,2012,170.0123778071969,ZERO-B,KKW50,PJ
Raumwärme,2013,185.4807386646854,ZERO-B,KKW50,PJ
Raumwärme,2014,142.96343595507352,ZERO-B,KKW50,PJ
Raumwärme,2015,156.90343448693014,ZERO-B,KKW50,PJ
Raumwärme,2016,165.76980092777694,ZERO-B,KKW50,PJ
Raumwärme,2017,160.53015009973262,ZERO-B,KKW50,PJ
Raumwärme,2018,147.54938938415202,ZERO-B,KKW50,PJ
Raumwärme,2019,150.94158156610317,ZERO-B,KKW50,PJ
Raumwärme,2020,161.97538316353777,ZERO-B,KKW50,PJ
Raumwärme,2021,160.92610117274424,ZERO-B,KKW50,PJ
Raumwärme,2022,159.8930944671276,ZERO-B,KKW50,PJ
Raumwärme,2023,158.7698700989664,ZERO-B,KKW50,PJ
Raumwärme,2024,157.62071397405498,ZERO-B,KKW50,PJ
Raumwärme,2025,156.37236447945088,ZERO-B,KKW50,PJ
Raumwärme,2026,155.08787022782855,ZERO-B,KKW50,PJ
Raumwärme,2027,153.73496003474193,ZERO-B,KKW50,PJ
Raumwärme,2028,152.40525503129675,ZERO-B,KKW50,PJ
Raumwärme,2029,151.00004739342123,ZERO-B,KKW50,PJ
Raumwärme,2030,149.57855193778298,ZERO-B,KKW50,PJ
Raumwärme,2031,148.200391825444,ZERO-B,KKW50,PJ
Raumwärme,2032,146.77929744537715,ZERO-B,KKW50,PJ
Raumwärme,2033,145.288820679731,ZERO-B,KKW50,PJ
Raumwärme,2034,143.78912710779719,ZERO-B,KKW50,PJ
Raumwärme,2035,142.24577264270607,ZERO-B,KKW50,PJ
Raumwärme,2036,140.75238266133573,ZERO-B,KKW50,PJ
Raumwärme,2037,139.20429093463147,ZERO-B,KKW50,PJ
Raumwärme,2038,137.63861639335218,ZERO-B,KKW50,PJ
Raumwärme,2039,136.08649744826934,ZERO-B,KKW50,PJ
Raumwärme,2040,134.5267544855003,ZERO-B,KKW50,PJ
Raumwärme,2041,133.20915138129826,ZERO-B,KKW50,PJ
Raumwärme,2042,131.92055104454414,ZERO-B,KKW50,PJ
Raumwärme,2043,130.600193235478,ZERO-B,KKW50,PJ
Raumwärme,2044,129.3114414409324,ZERO-B,KKW50,PJ
Raumwärme,2045,128.04687812783243,ZERO-B,KKW50,PJ
Raumwärme,2046,126.85465990498183,ZERO-B,KKW50,PJ
Raumwärme,2047,125.70640434392797,ZERO-B,KKW50,PJ
Raumwärme,2048,124.610813224259,ZERO-B,KKW50,PJ
Raumwärme,2049,123.5303818607236,ZERO-B,KKW50,PJ
Raumwärme,2050,122.50191225967623,ZERO-B,KKW50,PJ
Raumwärme,2051,121.57351970104153,ZERO-B,KKW50,PJ
Raumwärme,2052,120.67366607880088,ZERO-B,KKW50,PJ
Raumwärme,2053,119.79168097288019,ZERO-B,KKW50,PJ
Raumwärme,2054,118.9508370640615,ZERO-B,KKW50,PJ
Raumwärme,2055,118.12927834776482,ZERO-B,KKW50,PJ
Raumwärme,2056,117.32569712389231,ZERO-B,KKW50,PJ
Raumwärme,2057,116.54377074688934,ZERO-B,KKW50,PJ
Raumwärme,2058,115.77055201636868,ZERO-B,KKW50,PJ
Raumwärme,2059,115.00410932476777,ZERO-B,KKW50,PJ
Raumwärme,2060,114.22437602053782,ZERO-B,KKW50,PJ
Warmwasser,2000,31.239295556148477,ZERO-B,KKW50,PJ
Warmwasser,2001,30.470120395261315,ZERO-B,KKW50,PJ
Warmwasser,2002,31.21553853230329,ZERO-B,KKW50,PJ
Warmwasser,2003,30.694182020481545,ZERO-B,KKW50,PJ
Warmwasser,2004,31.095740599116205,ZERO-B,KKW50,PJ
Warmwasser,2005,30.787596185604343,ZERO-B,KKW50,PJ
Warmwasser,2006,30.52169107997528,ZERO-B,KKW50,PJ
Warmwasser,2007,30.6179568821929,ZERO-B,KKW50,PJ
Warmwasser,2008,30.20019196912537,ZERO-B,KKW50,PJ
Warmwasser,2009,30.29940247451926,ZERO-B,KKW50,PJ
Warmwasser,2010,29.955434674853567,ZERO-B,KKW50,PJ
Warmwasser,2011,30.791003148930894,ZERO-B,KKW50,PJ
Warmwasser,2012,30.63482286422778,ZERO-B,KKW50,PJ
Warmwasser,2013,30.31054294313924,ZERO-B,KKW50,PJ
Warmwasser,2014,31.52579213239719,ZERO-B,KKW50,PJ
Warmwasser,2015,31.371177678248046,ZERO-B,KKW50,PJ
Warmwasser,2016,31.13150043831702,ZERO-B,KKW50,PJ
Warmwasser,2017,31.42744322119462,ZERO-B,KKW50,PJ
Warmwasser,2018,31.74382797026436,ZERO-B,KKW50,PJ
Warmwasser,2019,31.795650976129778,ZERO-B,KKW50,PJ
Warmwasser,2020,31.546392751402966,ZERO-B,KKW50,PJ
Warmwasser,2021,31.51712830825267,ZERO-B,KKW50,PJ
Warmwasser,2022,31.48400903096514,ZERO-B,KKW50,PJ
Warmwasser,2023,31.436286096506333,ZERO-B,KKW50,PJ
Warmwasser,2024,31.40179420044276,ZERO-B,KKW50,PJ
Warmwasser,2025,31.354884754616933,ZERO-B,KKW50,PJ
Warmwasser,2026,31.24253610146183,ZERO-B,KKW50,PJ
Warmwasser,2027,31.14767509590394,ZERO-B,KKW50,PJ
Warmwasser,2028,31.07654675875464,ZERO-B,KKW50,PJ
Warmwasser,2029,31.004622849293877,ZERO-B,KKW50,PJ
Warmwasser,2030,30.907328154637277,ZERO-B,KKW50,PJ
Warmwasser,2031,30.826022795485194,ZERO-B,KKW50,PJ
Warmwasser,2032,30.731139226785086,ZERO-B,KKW50,PJ
Warmwasser,2033,30.631381598239695,ZERO-B,KKW50,PJ
Warmwasser,2034,30.5212375920331,ZERO-B,KKW50,PJ
Warmwasser,2035,30.403291723651293,ZERO-B,KKW50,PJ
Warmwasser,2036,30.32715620991669,ZERO-B,KKW50,PJ
Warmwasser,2037,30.22220904042959,ZERO-B,KKW50,PJ
Warmwasser,2038,30.106456877575507,ZERO-B,KKW50,PJ
Warmwasser,2039,29.981135775578032,ZERO-B,KKW50,PJ
Warmwasser,2040,29.84471503512014,ZERO-B,KKW50,PJ
Warmwasser,2041,29.73589087038008,ZERO-B,KKW50,PJ
Warmwasser,2042,29.641632263647246,ZERO-B,KKW50,PJ
Warmwasser,2043,29.51498392578339,ZERO-B,KKW50,PJ
Warmwasser,2044,29.395331292494124,ZERO-B,KKW50,PJ
Warmwasser,2045,29.287801260944327,ZERO-B,KKW50,PJ
Warmwasser,2046,29.15868965009943,ZERO-B,KKW50,PJ
Warmwasser,2047,29.046224254853065,ZERO-B,KKW50,PJ
Warmwasser,2048,28.953091184900458,ZERO-B,KKW50,PJ
Warmwasser,2049,28.861162609977846,ZERO-B,KKW50,PJ
Warmwasser,2050,28.768401496716073,ZERO-B,KKW50,PJ
Warmwasser,2051,28.695816508113644,ZERO-B,KKW50,PJ
Warmwasser,2052,28.635098242192452,ZERO-B,KKW50,PJ
Warmwasser,2053,28.567640749344108,ZERO-B,KKW50,PJ
Warmwasser,2054,28.503299045026644,ZERO-B,KKW50,PJ
Warmwasser,2055,28.439250236963183,ZERO-B,KKW50,PJ
Warmwasser,2056,28.37969024389583,ZERO-B,KKW50,PJ
Warmwasser,2057,28.315108345213105,ZERO-B,KKW50,PJ
Warmwasser,2058,28.248415034788323,ZERO-B,KKW50,PJ
Warmwasser,2059,28.18135597381771,ZERO-B,KKW50,PJ
Warmwasser,2060,28.112699240548054,ZERO-B,KKW50,PJ
Klimatisierung,2000,0.05227266893361341,ZERO-B,KKW50,PJ
Klimatisierung,2001,0.05576040908777083,ZERO-B,KKW50,PJ
Klimatisierung,2002,0.06114324195563113,ZERO-B,KKW50,PJ
Klimatisierung,2003,0.06577764073508265,ZERO-B,KKW50,PJ
Klimatisierung,2004,0.07188174584077725,ZERO-B,KKW50,PJ
Klimatisierung,2005,0.07794648007426763,ZERO-B,KKW50,PJ
Klimatisierung,2006,0.1231991663531961,ZERO-B,KKW50,PJ
Klimatisierung,2007,0.08462454384368655,ZERO-B,KKW50,PJ
Klimatisierung,2008,0.11529501288154531,ZERO-B,KKW50,PJ
Klimatisierung,2009,0.16252697575008124,ZERO-B,KKW50,PJ
Klimatisierung,2010,0.18597583762992273,ZERO-B,KKW50,PJ
Klimatisierung,2011,0.1717331172998398,ZERO-B,KKW50,PJ
Klimatisierung,2012,0.21306383116791172,ZERO-B,KKW50,PJ
Klimatisierung,2013,0.25315333798893236,ZERO-B,KKW50,PJ
Klimatisierung,2014,0.15530424591006947,ZERO-B,KKW50,PJ
Klimatisierung,2015,0.40884226055500195,ZERO-B,KKW50,PJ
Klimatisierung,2016,0.3090101760526835,ZERO-B,KKW50,PJ
Klimatisierung,2017,0.43517557497961135,ZERO-B,KKW50,PJ
Klimatisierung,2018,0.4890614367214916,ZERO-B,KKW50,PJ
Klimatisierung,2019,0.3913536702460816,ZERO-B,KKW50,PJ
Klimatisierung,2020,0.41519081158878673,ZERO-B,KKW50,PJ
Klimatisierung,2021,0.4607929229035521,ZERO-B,KKW50,PJ
Klimatisierung,2022,0.5015845181727228,ZERO-B,KKW50,PJ
Klimatisierung,2023,0.5428054689483284,ZERO-B,KKW50,PJ
Klimatisierung,2024,0.5851078347657286,ZERO-B,KKW50,PJ
Klimatisierung,2025,0.627569563025349,ZERO-B,KKW50,PJ
Klimatisierung,2026,0.7011891152650227,ZERO-B,KKW50,PJ
Klimatisierung,2027,0.776695217848806,ZERO-B,KKW50,PJ
Klimatisierung,2028,0.8540641793777562,ZERO-B,KKW50,PJ
Klimatisierung,2029,0.9347527041886268,ZERO-B,KKW50,PJ
Klimatisierung,2030,1.018636713299301,ZERO-B,KKW50,PJ
Klimatisierung,2031,1.1176171751598856,ZERO-B,KKW50,PJ
Klimatisierung,2032,1.2203787872107688,ZERO-B,KKW50,PJ
Klimatisierung,2033,1.327038697056502,ZERO-B,KKW50,PJ
Klimatisierung,2034,1.4369398902833783,ZERO-B,KKW50,PJ
Klimatisierung,2035,1.549883584743431,ZERO-B,KKW50,PJ
Klimatisierung,2036,1.6788141047638365,ZERO-B,KKW50,PJ
Klimatisierung,2037,1.8117447498094656,ZERO-B,KKW50,PJ
Klimatisierung,2038,1.9490128918259433,ZERO-B,KKW50,PJ
Klimatisierung,2039,2.0903386957567536,ZERO-B,KKW50,PJ
Klimatisierung,2040,2.2368559830280375,ZERO-B,KKW50,PJ
Klimatisierung,2041,2.3538911863710608,ZERO-B,KKW50,PJ
Klimatisierung,2042,2.4704655086066594,ZERO-B,KKW50,PJ
Klimatisierung,2043,2.584623143098653,ZERO-B,KKW50,PJ
Klimatisierung,2044,2.6984541105127695,ZERO-B,KKW50,PJ
Klimatisierung,2045,2.8124693816475372,ZERO-B,KKW50,PJ
Klimatisierung,2046,2.936888644483815,ZERO-B,KKW50,PJ
Klimatisierung,2047,3.063093860187993,ZERO-B,KKW50,PJ
Klimatisierung,2048,3.1920942336764884,ZERO-B,KKW50,PJ
Klimatisierung,2049,3.3233053337865925,ZERO-B,KKW50,PJ
Klimatisierung,2050,3.458704758071104,ZERO-B,KKW50,PJ
Klimatisierung,2051,3.5676953507239717,ZERO-B,KKW50,PJ
Klimatisierung,2052,3.67669944706118,ZERO-B,KKW50,PJ
Klimatisierung,2053,3.7859257579451495,ZERO-B,KKW50,PJ
Klimatisierung,2054,3.8958624576004968,ZERO-B,KKW50,PJ
Klimatisierung,2055,4.00640396690737,ZERO-B,KKW50,PJ
Klimatisierung,2056,4.092961490657402,ZERO-B,KKW50,PJ
Klimatisierung,2057,4.1801733094363795,ZERO-B,KKW50,PJ
Klimatisierung,2058,4.267491356796248,ZERO-B,KKW50,PJ
Klimatisierung,2059,4.355575603266083,ZERO-B,KKW50,PJ
Klimatisierung,2060,4.441070730288639,ZERO-B,KKW50,PJ
Prozesswärme,2000,5.671829004327165,ZERO-B,KKW50,PJ
Prozesswärme,2001,5.519966749716576,ZERO-B,KKW50,PJ
Prozesswärme,2002,5.594454970668442,ZERO-B,KKW50,PJ
Prozesswärme,2003,5.49202218761362,ZERO-B,KKW50,PJ
Prozesswärme,2004,5.53901873779576,ZERO-B,KKW50,PJ
Prozesswärme,2005,5.495454091633863,ZERO-B,KKW50,PJ
Prozesswärme,2006,5.4213094372473,ZERO-B,KKW50,PJ
Prozesswärme,2007,5.436837212698239,ZERO-B,KKW50,PJ
Prozesswärme,2008,5.321979538393881,ZERO-B,KKW50,PJ
Prozesswärme,2009,5.291223327660078,ZERO-B,KKW50,PJ
Prozesswärme,2010,5.277134716718887,ZERO-B,KKW50,PJ
Prozesswärme,2011,5.4062185946437165,ZERO-B,KKW50,PJ
Prozesswärme,2012,5.359693768471765,ZERO-B,KKW50,PJ
Prozesswärme,2013,5.336192096535525,ZERO-B,KKW50,PJ
Prozesswärme,2014,5.574569007614348,ZERO-B,KKW50,PJ
Prozesswärme,2015,5.5877675935416224,ZERO-B,KKW50,PJ
Prozesswärme,2016,5.622947737099631,ZERO-B,KKW50,PJ
Prozesswärme,2017,5.738431447678591,ZERO-B,KKW50,PJ
Prozesswärme,2018,5.843014350593973,ZERO-B,KKW50,PJ
Prozesswärme,2019,5.865845210221241,ZERO-B,KKW50,PJ
Prozesswärme,2020,5.697615835424756,ZERO-B,KKW50,PJ
Prozesswärme,2021,5.718578860093994,ZERO-B,KKW50,PJ
Prozesswärme,2022,5.736468476160482,ZERO-B,KKW50,PJ
Prozesswärme,2023,5.751550652989187,ZERO-B,KKW50,PJ
Prozesswärme,2024,5.764094794449736,ZERO-B,KKW50,PJ
Prozesswärme,2025,5.77423815599777,ZERO-B,KKW50,PJ
Prozesswärme,2026,5.780692799551471,ZERO-B,KKW50,PJ
Prozesswärme,2027,5.784765144554155,ZERO-B,KKW50,PJ
Prozesswärme,2028,5.786657109414701,ZERO-B,KKW50,PJ
Prozesswärme,2029,5.785170780546001,ZERO-B,KKW50,PJ
Prozesswärme,2030,5.772307505630562,ZERO-B,KKW50,PJ
Prozesswärme,2031,5.773595580739818,ZERO-B,KKW50,PJ
Prozesswärme,2032,5.762936204873229,ZERO-B,KKW50,PJ
Prozesswärme,2033,5.750084583779948,ZERO-B,KKW50,PJ
Prozesswärme,2034,5.7345344191538095,ZERO-B,KKW50,PJ
Prozesswärme,2035,5.710186087687513,ZERO-B,KKW50,PJ
Prozesswärme,2036,5.696223806905354,ZERO-B,KKW50,PJ
Prozesswärme,2037,5.673583635391903,ZERO-B,KKW50,PJ
Prozesswärme,2038,5.649307656836185,ZERO-B,KKW50,PJ
Prozesswärme,2039,5.624427309366146,ZERO-B,KKW50,PJ
Prozesswärme,2040,5.5959621799532755,ZERO-B,KKW50,PJ
Prozesswärme,2041,5.58297354906072,ZERO-B,KKW50,PJ
Prozesswärme,2042,5.566648409043639,ZERO-B,KKW50,PJ
Prozesswärme,2043,5.552249631409144,ZERO-B,KKW50,PJ
Prozesswärme,2044,5.5400890897971795,ZERO-B,KKW50,PJ
Prozesswärme,2045,5.525090997972791,ZERO-B,KKW50,PJ
Prozesswärme,2046,5.525244033735477,ZERO-B,KKW50,PJ
Prozesswärme,2047,5.525493688904532,ZERO-B,KKW50,PJ
Prozesswärme,2048,5.527087430122258,ZERO-B,KKW50,PJ
Prozesswärme,2049,5.529795465083942,ZERO-B,KKW50,PJ
Prozesswärme,2050,5.528936692296645,ZERO-B,KKW50,PJ
Prozesswärme,2051,5.537713512556039,ZERO-B,KKW50,PJ
Prozesswärme,2052,5.542533869684411,ZERO-B,KKW50,PJ
Prozesswärme,2053,5.547684723762007,ZERO-B,KKW50,PJ
Prozesswärme,2054,5.55296186500059,ZERO-B,KKW50,PJ
Prozesswärme,2055,5.553272446420386,ZERO-B,KKW50,PJ
Prozesswärme,2056,5.563309147779445,ZERO-B,KKW50,PJ
Prozesswärme,2057,5.568171980999393,ZERO-B,KKW50,PJ
Prozesswärme,2058,5.572748845839723,ZERO-B,KKW50,PJ
Prozesswärme,2059,5.577009685262533,ZERO-B,KKW50,PJ
Prozesswärme,2060,5.576514187567469,ZERO-B,KKW50,PJ
Prozesskälte,2000,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2001,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2002,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2003,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2004,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2005,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2006,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2007,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2008,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2009,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2010,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2011,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2012,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2013,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2014,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2015,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2016,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2017,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2018,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2019,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2020,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2021,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2022,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2023,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2024,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2025,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2026,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2027,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2028,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2029,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2030,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2031,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2032,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2033,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2034,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2035,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2036,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2037,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2038,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2039,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2040,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2041,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2042,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2043,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2044,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2045,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2046,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2047,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2048,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2049,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2050,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2051,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2052,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2053,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2054,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2055,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2056,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2057,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2058,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2059,0.0,ZERO-B,KKW50,PJ
Prozesskälte,2060,0.0,ZERO-B,KKW50,PJ
Dienstleistungen,2000,92.08078979744873,ZERO-B,KKW50,PJ
Dienstleistungen,2001,99.24778815777834,ZERO-B,KKW50,PJ
Dienstleistungen,2002,91.6685895570651,ZERO-B,KKW50,PJ
Dienstleistungen,2003,97.75455816444561,ZERO-B,KKW50,PJ
Dienstleistungen,2004,95.68865701105834,ZERO-B,KKW50,PJ
Dienstleistungen,2005,98.58216171101903,ZERO-B,KKW50,PJ
Dienstleistungen,2006,94.41435007859695,ZERO-B,KKW50,PJ
Dienstleistungen,2007,85.59779225377301,ZERO-B,KKW50,PJ
Dienstleistungen,2008,91.32098837612484,ZERO-B,KKW50,PJ
Dienstleistungen,2009,89.7551528032823,ZERO-B,KKW50,PJ
Dienstleistungen,2010,97.72462222833705,ZERO-B,KKW50,PJ
Dienstleistungen,2011,82.05872973528574,ZERO-B,KKW50,PJ
Dienstleistungen,2012,89.90874792137667,ZERO-B,KKW50,PJ
Dienstleistungen,2013,96.28967469849172,ZERO-B,KKW50,PJ
Dienstleistungen,2014,77.37372844512569,ZERO-B,KKW50,PJ
Dienstleistungen,2015,84.70579962956508,ZERO-B,KKW50,PJ
Dienstleistungen,2016,89.30403108086553,ZERO-B,KKW50,PJ
Dienstleistungen,2017,87.68407749195306,ZERO-B,KKW50,PJ
Dienstleistungen,2018,81.26557777949154,ZERO-B,KKW50,PJ
Dienstleistungen,2019,82.82074324225687,ZERO-B,KKW50,PJ
Dienstleistungen,2020,78.83434018157426,ZERO-B,KKW50,PJ
Dienstleistungen,2021,76.98338926453162,ZERO-B,KKW50,PJ
Dienstleistungen,2022,75.03691951010235,ZERO-B,KKW50,PJ
Dienstleistungen,2023,73.50224577592667,ZERO-B,KKW50,PJ
Dienstleistungen,2024,72.09611092066855,ZERO-B,KKW50,PJ
Dienstleistungen,2025,70.52981611519928,ZERO-B,KKW50,PJ
Dienstleistungen,2026,69.16941342727307,ZERO-B,KKW50,PJ
Dienstleistungen,2027,67.90394487113123,ZERO-B,KKW50,PJ
Dienstleistungen,2028,66.50543679402789,ZERO-B,KKW50,PJ
Dienstleistungen,2029,65.26543578803435,ZERO-B,KKW50,PJ
Dienstleistungen,2030,64.12314368716248,ZERO-B,KKW50,PJ
Dienstleistungen,2031,63.23936244136164,ZERO-B,KKW50,PJ
Dienstleistungen,2032,62.187605334191424,ZERO-B,KKW50,PJ
Dienstleistungen,2033,61.64567246987011,ZERO-B,KKW50,PJ
Dienstleistungen,2034,60.676846341264955,ZERO-B,KKW50,PJ
Dienstleistungen,2035,60.05161373508756,ZERO-B,KKW50,PJ
Dienstleistungen,2036,59.21356092256221,ZERO-B,KKW50,PJ
Dienstleistungen,2037,58.2496170691133,ZERO-B,KKW50,PJ
Dienstleistungen,2038,57.59643564385158,ZERO-B,KKW50,PJ
Dienstleistungen,2039,57.06686004907439,ZERO-B,KKW50,PJ
Dienstleistungen,2040,56.425631353636554,ZERO-B,KKW50,PJ
Dienstleistungen,2041,55.85025800003974,ZERO-B,KKW50,PJ
Dienstleistungen,2042,55.34186117818797,ZERO-B,KKW50,PJ
Dienstleistungen,2043,54.826684689012,ZERO-B,KKW50,PJ
Dienstleistungen,2044,54.432086337970304,ZERO-B,KKW50,PJ
Dienstleistungen,2045,54.19761397313644,ZERO-B,KKW50,PJ
Dienstleistungen,2046,53.86464085196545,ZERO-B,KKW50,PJ
Dienstleistungen,2047,53.737635070913946,ZERO-B,KKW50,PJ
Dienstleistungen,2048,53.52125766346601,ZERO-B,KKW50,PJ
Dienstleistungen,2049,53.2667404694862,ZERO-B,KKW50,PJ
Dienstleistungen,2050,52.97989299261224,ZERO-B,KKW50,PJ
Dienstleistungen,2051,52.75176526032633,ZERO-B,KKW50,PJ
Dienstleistungen,2052,52.54338290095274,ZERO-B,KKW50,PJ
Dienstleistungen,2053,52.21467451399657,ZERO-B,KKW50,PJ
Dienstleistungen,2054,52.041244410297324,ZERO-B,KKW50,PJ
Dienstleistungen,2055,51.73205576306638,ZERO-B,KKW50,PJ
Dienstleistungen,2056,51.713985827947646,ZERO-B,KKW50,PJ
Dienstleistungen,2057,51.44303699719198,ZERO-B,KKW50,PJ
Dienstleistungen,2058,51.16415447648199,ZERO-B,KKW50,PJ
Dienstleistungen,2059,50.97316317933992,ZERO-B,KKW50,PJ
Dienstleistungen,2060,50.737447334613485,ZERO-B,KKW50,PJ
Raumwärme,2000,74.63513560565673,ZERO-B,KKW50,PJ
Raumwärme,2001,78.9977101079416,ZERO-B,KKW50,PJ
Raumwärme,2002,73.35341924718949,ZERO-B,KKW50,PJ
Raumwärme,2003,78.26681260632964,ZERO-B,KKW50,PJ
Raumwärme,2004,76.88228973159885,ZERO-B,KKW50,PJ
Raumwärme,2005,80.46160534317933,ZERO-B,KKW50,PJ
Raumwärme,2006,76.55840258521653,ZERO-B,KKW50,PJ
Raumwärme,2007,68.84490650753776,ZERO-B,KKW50,PJ
Raumwärme,2008,74.57375912965612,ZERO-B,KKW50,PJ
Raumwärme,2009,72.76722630044985,ZERO-B,KKW50,PJ
Raumwärme,2010,80.95695993136837,ZERO-B,KKW50,PJ
Raumwärme,2011,65.18123727201197,ZERO-B,KKW50,PJ
Raumwärme,2012,73.02910790849867,ZERO-B,KKW50,PJ
Raumwärme,2013,79.29678402992161,ZERO-B,KKW50,PJ
Raumwärme,2014,61.636504610782076,ZERO-B,KKW50,PJ
Raumwärme,2015,68.19046817704493,ZERO-B,KKW50,PJ
Raumwärme,2016,73.00474970053357,ZERO-B,KKW50,PJ
Raumwärme,2017,71.01903039975551,ZERO-B,KKW50,PJ
Raumwärme,2018,64.81795111358787,ZERO-B,KKW50,PJ
Raumwärme,2019,67.16598565441241,ZERO-B,KKW50,PJ
Raumwärme,2020,66.02528233262738,ZERO-B,KKW50,PJ
